from,to,distance
45,69,205.991504
45,72,202.8095513
45,63,176.6232399
45,64,196.5872312
45,79,193.1616247
45,1,49.25247119
45,37,51.03669765
45,70,195.3326014
45,36,189.6859438
45,15,16.32626994
45,25,30.95333958
45,43,67.9490313
45,62,51.32642782
45,35,126.5159919
45,30,93.17748549
45,66,96.71334344
45,13,105.8046931
45,29,91.87769962
45,39,51.96599706
45,71,117.657578
45,44,128.134345
45,75,125.6889466
45,3,144.0017924
45,16,122.1195123
45,17,152.2472355
45,6,138.0929308
45,49,134.4923861
45,12,144.0017924
45,10,137.8923993
45,4,144.603473
45,32,120.5159511
45,46,148.7093906
45,54,105.430998
45,2,219.5138181
45,26,218.9966292
45,47,115.0826954
45,50,161.0016071
45,73,109.2975553
45,28,128.5269301
19,51,14.0137223
19,67,10.01971041
19,57,135.9773781
19,7,140.9652086
19,24,139.3332271
19,77,39.02655613
19,42,151.0220963
19,20,145.4952843
19,38,146.8586717
19,33,37.59681457
19,5,146.9159033
19,52,44.58964248
19,59,79.61675125
19,78,138.4841162
19,23,143.7042269
19,48,137.6370995
19,34,195.5411674
19,55,142.7752047
19,40,
19,22,271.5241964
19,56,260.2770394
19,21,269.2875021
19,11,263.9664312
19,31,80.43757645
19,14,261.9108617
19,18,253.651565
19,61,261.1269708
19,60,272.4549889
19,53,257.7300776
19,68,293.1702787
19,58,251.2678626
19,8,349.6558605
19,9,315.2032295
19,41,250.7270891
19,76,368.1962277
19,74,146.048767
19,45,194.8218099
19,19,0
19,27,109.9879289
19,65,3.068102128
19,69,32.62610958
19,72,21.93221487
19,63,21.50632123
19,64,20.5801509
19,79,45.1537398
19,1,204.350631
19,37,208.9996658
19,70,22.52432949
19,36,51.67028784
19,15,197.1357391
19,25,163.9652955
19,43,258.1524536
19,62,244.2766786
19,35,281.5974911
19,30,258.6708467
19,66,271.2419784
19,13,262.4812398
19,29,262.2702245
19,39,244.3701022
19,71,284.8621525
19,44,281.9979422
19,75,289.8356552
19,3,307.2835063
19,16,288.277524
19,17,314.2201549
19,6,305.9333023
19,49,293.4983096
19,12,307.2835063
19,10,309.2821241
19,4,316.5148508
19,32,286.2458474
19,46,330.4233719
19,54,297.9490812
19,2,414.3311055
19,26,413.7928903
19,47,273.9329843
19,50,319.8237897
19,73,280.9283641
19,28,286.2548834
27,51,97.37615443
27,67,108.4118551
27,57,27.40175919
27,7,30.99915817
27,24,53.20395908
27,77,80.01765432
27,42,67.72948783
27,20,50.19205759
27,38,51.66700829
27,33,90.99523071
27,5,61.11377511
27,52,76.14406737
27,59,63.83227438
27,78,28.99947295
27,23,34.21059925
27,48,28.39695169
27,34,89.28784029
27,55,32.80126655
27,40,
27,22,161.6814146
27,56,151.0156621
27,21,172.8142283
27,11,161.4734966
27,31,85.34836954
27,14,157.4494745
27,18,144.9177107
27,61,151.3757863
27,60,162.5716812
27,53,148.5559741
27,68,183.2936033
27,58,141.3453147
27,8,239.7371481
27,9,205.2454433
27,41,140.8397277
27,76,258.2735466
27,74,36.06757737
27,45,86.53981791
27,19,109.9879289
27,27,0
27,65,113.0408589
27,69,126.0213225
27,72,120.9273133
27,63,90.72228136
27,64,114.8845065
27,79,107.1782281
27,1,108.5371424
27,37,112.9497001
27,70,114.0585987
27,36,104.2750938
27,15,87.29472509
27,25,55.72606942
27,43,152.9902418
27,62,134.5790575
27,35,178.4412904
27,30,151.9680563
27,66,163.0977507
27,13,158.0373737
27,29,154.683173
27,39,137.8863812
27,71,178.6229201
27,44,179.2094873
27,75,184.5014585
27,3,202.6677415
27,16,182.388958
27,17,210.1547871
27,6,200.0637587
27,49,189.6706402
27,12,202.6677415
27,10,202.5914309
27,4,209.8267
27,32,180.4054883
27,46,221.7041876
27,54,188.0194447
27,2,305.2784392
27,26,305.0405188
27,47,169.4274098
27,50,216.8383879
27,73,173.5833706
27,28,182.5316843
65,51,16.95226228
65,67,10.77419776
65,57,139.0012585
65,7,144.0150892
65,24,142.0871889
65,77,41.7834012
65,42,153.6891237
65,20,148.3463986
65,38,149.7047798
65,33,39.8258338
65,5,149.6351586
65,52,47.3539262
65,59,82.31023935
65,78,141.5209511
65,23,146.7399448
65,48,140.6699142
65,34,198.4954641
65,55,145.8302647
65,40,
65,22,274.5866134
65,56,263.2915122
65,21,271.9946241
65,11,266.8099032
65,31,82.65014433
65,14,264.8001118
65,18,256.7194074
65,61,264.1911416
65,60,275.4956665
65,53,260.7980675
65,68,296.2101667
65,58,254.3274419
65,8,352.6982026
65,9,318.2495678
65,41,253.7684567
65,76,371.2387665
65,74,149.099885
65,45,197.81858
65,19,3.068102128
65,27,113.0408589
65,65,0
65,69,31.30086158
65,72,20.52814825
65,63,24.44269161
65,64,20.03942087
65,79,46.35387565
65,1,207.1036003
65,37,211.7514648
65,70,22.17333289
65,36,53.07818167
65,15,200.1762505
65,25,166.9709038
65,43,261.0592628
65,62,247.3085589
65,35,284.617685
65,30,261.7278141
65,66,274.3075518
65,13,265.5179762
65,29,265.3330242
65,39,247.3120355
65,71,287.9134876
65,44,285.0138932
65,75,292.87803
65,3,310.3166061
65,16,291.3253991
65,17,317.2462802
65,6,308.9796547
65,49,296.5242714
65,12,310.3166061
65,10,312.335997
65,4,319.5683373
65,32,289.2934348
65,46,333.490638
65,54,300.9928292
65,2,417.3305185
65,26,416.7811184
65,47,276.9687803
65,50,322.8362685
65,73,283.9888175
65,28,289.2806859
69,51,43.86196101
69,67,24.94434358
69,57,149.4166858
69,7,156.0173321
69,24,143.9950178
69,77,68.37278487
69,42,153.4646366
69,20,152.479247
69,38,153.6753381
69,33,69.4586428
69,5,150.5964983
69,52,73.65084868
69,59,108.4860906
69,78,152.6395061
69,23,157.6863269
69,48,151.5578535
69,34,204.9701405
69,55,158.2570383
69,40,
69,22,286.6147774
69,56,271.7471491
69,21,271.1549047
69,11,269.2612737
69,31,112.0024731
69,14,268.5539212
69,18,270.880785
69,61,276.5637591
69,60,285.4381637
69,53,274.3513838
69,68,305.9872895
69,58,266.0885056
69,8,362.416078
69,9,328.4057256
69,41,263.8934151
69,76,380.9092557
69,74,161.1128314
69,45,205.991504
69,19,32.62610958
69,27,126.0213225
69,65,31.30086158
69,69,0
69,72,10.77419598
69,63,50.37072242
69,64,13.53104047
69,79,77.64651333
69,1,207.8706164
69,37,212.4378012
69,70,13.06562135
69,36,84.28120813
69,15,210.6875953
69,25,175.9599261
69,43,265.372843
69,62,256.8501555
69,35,302.8776146
69,30,277.7726697
69,66,289.118234
69,13,283.0178854
69,29,280.6698158
69,39,252.8802084
69,71,304.3425139
69,44,303.4602148
69,75,309.9267541
69,3,327.8495105
69,16,308.0053896
69,17,335.1173116
69,6,325.7043333
69,49,314.4705028
69,12,327.8495105
69,10,328.4606278
69,4,335.7022736
69,32,306.0021594
69,46,347.5992377
69,54,311.0265345
69,2,424.4069129
69,26,423.3557433
69,47,294.4736037
69,50,341.3096974
69,73,299.5505232
69,28,307.260285
72,51,33.81339723
72,67,15.13636159
72,57,145.2908449
72,7,151.3959903
72,24,142.7118346
72,77,58.76792533
72,42,152.9647855
72,20,150.4786013
72,38,151.735654
72,33,59.10712719
72,5,149.6731034
72,52,64.16609315
72,59,99.21745745
72,78,148.2955441
72,23,153.4208896
72,48,147.2853598
72,34,202.3597861
72,55,153.5048493
72,40,
72,22,282.2737482
72,56,268.5939448
72,21,271.1812933
72,11,268.1518889
72,31,101.8164642
72,14,266.9971917
72,18,265.803834
72,61,272.0944459
72,60,281.7998375
72,53,269.4826168
72,68,302.4290322
72,58,261.8110485
72,8,358.929971
72,9,324.7417319
72,41,260.1641984
72,76,377.4529439
72,74,156.5082967
72,45,202.8095513
72,19,21.93221487
72,27,120.9273133
72,65,20.52814825
72,69,10.77419598
72,72,0
72,63,40.66888128
72,64,6.235337283
72,79,66.87838442
72,1,207.2182217
72,37,211.8247032
72,70,7.892307717
72,36,73.54281404
72,15,206.7306353
72,25,172.4155831
72,43,263.61977
72,62,253.3072387
72,35,296.4631959
72,30,272.073789
72,66,283.844764
72,13,276.8389298
72,29,275.2108904
72,39,250.6786284
72,71,298.5416875
72,44,296.9840463
72,75,303.9232715
72,3,321.6979507
72,16,302.1237489
72,17,328.8575567
72,6,319.8222659
72,49,308.1703241
72,12,321.6979507
72,10,322.7822045
72,4,330.0262688
72,32,300.1091386
72,46,342.6144774
72,54,307.3867493
72,2,421.8632329
72,26,420.9829507
72,47,288.3039733
72,50,334.8520578
72,73,294.0358637
72,28,300.9431515
63,51,7.493735134
63,67,25.56451475
63,57,117.3919241
63,7,121.6887689
63,24,124.8857349
63,77,18.10117969
63,42,137.5353705
63,20,129.7311893
63,38,131.1550818
63,33,20.85779927
63,5,132.8386668
63,52,23.54137828
63,59,58.66266823
63,78,119.5792677
63,23,124.8110247
63,48,118.8355048
63,34,178.065833
63,55,123.3232137
63,40,
63,22,251.6386466
63,56,241.6508962
63,21,254.8820932
63,11,247.924526
63,31,61.96152589
63,14,245.2646131
63,18,233.1995095
63,61,241.1599486
63,60,253.2491278
63,53,237.4319634
63,68,273.9701499
63,58,231.5131188
63,8,330.3674511
63,9,295.8277701
63,41,231.5207963
63,76,348.895802
63,74,126.7202676
63,45,176.6232399
63,19,21.50632123
63,27,90.72228136
63,65,24.44269161
63,69,50.37072242
63,72,40.66888128
63,63,0
63,64,36.88057601
63,79,35.67489603
63,1,189.5782055
63,37,194.2258186
63,70,37.83622097
63,36,39.92195459
63,15,178.0097876
63,25,145.6720803
63,43,241.2678957
63,62,225.3012036
63,35,260.3067411
63,30,237.772857
63,66,250.6009817
63,13,241.3130448
63,29,241.5201105
63,39,226.9933684
63,71,263.8613724
63,44,260.6834357
63,75,268.7204955
63,3,286.0804306
63,16,267.2276964
63,17,292.9651
63,6,284.862279
63,49,272.2432563
63,12,286.0804306
63,10,288.3188065
63,4,295.5442065
63,32,265.1925132
63,46,309.8804448
63,54,278.6500777
63,2,395.8893468
63,26,395.5434936
63,47,252.7552649
63,50,298.4902014
63,73,260.1059507
63,28,264.9991815
64,51,30.53712009
64,67,11.70476867
64,57,139.1267707
64,7,145.2908775
64,24,136.5305925
64,77,54.85165663
64,42,146.8585024
64,20,144.2546544
64,38,145.5139192
64,33,56.29138381
64,5,143.5217771
64,52,60.12049305
64,59,94.96847592
64,78,142.1552071
64,23,147.2728624
64,48,141.1368477
64,34,196.1246584
64,55,147.4185735
64,40,
64,22,276.1488382
64,56,262.3729268
64,21,265.1186644
64,11,261.9685326
64,31,98.64765672
64,14,260.7853585
64,18,259.7862735
64,61,265.9849016
64,60,275.6070771
64,53,263.4305266
64,68,296.2314193
64,58,255.6772411
64,8,352.7292016
64,9,318.5525236
64,41,253.9772667
64,76,371.2506794
64,74,150.4020783
64,45,196.5872312
64,19,20.5801509
64,27,114.8845065
64,65,20.03942087
64,69,13.53104047
64,72,6.235337283
64,63,36.88057601
64,64,0
64,79,65.6326006
64,1,201.0824383
64,37,205.6923697
64,70,2.439676543
64,36,71.95812262
64,15,200.5591339
64,25,166.2093867
64,43,257.3990132
64,62,247.1065452
64,35,290.76107
64,30,266.1820243
64,66,277.8648626
64,13,271.0678027
64,29,269.2672215
64,39,244.4454685
64,71,292.6760255
64,44,291.3005366
64,75,298.108096
64,3,315.9231846
64,16,296.277879
64,17,323.1131955
64,6,313.9778559
64,49,302.4358714
64,12,315.9231846
64,10,316.889954
64,4,324.1339612
64,32,294.2658986
64,46,336.5863832
64,54,301.1951169
64,2,415.6286129
64,26,414.7476188
64,47,282.5313886
64,50,329.1658592
64,73,288.1055083
64,28,295.2129618
79,51,37.77933709
79,67,54.26536298
79,57,134.5429544
79,7,136.4911103
79,24,150.2980262
79,77,30.53714749
79,42,164.0158743
79,20,152.8313658
79,38,154.3235754
79,33,18.57394451
79,5,158.5937782
79,52,32.30948783
79,59,53.28426657
79,78,135.6825516
79,23,140.7433221
79,48,135.286956
79,34,196.4467489
79,55,137.4409777
79,40,
79,22,261.3298864
79,56,255.963588
79,21,278.4057856
79,11,268.5286007
79,31,43.367741
79,14,264.6271531
79,18,240.412335
79,61,250.6197191
79,60,265.5390921
79,53,245.3894431
79,68,286.0741103
79,58,241.9901854
79,8,341.7223693
79,9,307.1155153
79,41,244.0625666
79,76,360.0936575
79,74,141.1436597
79,45,193.1616247
79,19,45.1537398
79,27,107.1782281
79,65,46.35387565
79,69,77.64651333
79,72,66.87838442
79,63,35.67489603
79,64,65.6326006
79,79,0
79,1,213.1920703
79,37,217.773045
79,70,67.41219242
79,36,7.568200364
79,15,191.6924702
79,25,162.6817247
79,43,260.1418313
79,62,238.7063068
79,35,260.9046923
79,30,242.1797399
79,66,256.5340405
79,13,243.443734
79,29,246.8836128
79,39,244.8752932
79,71,267.2033884
79,44,260.9799178
79,75,271.0526212
79,3,287.4139015
79,16,270.1390049
79,17,293.6852276
79,6,287.4330077
79,49,273.1427671
79,12,287.4139015
79,10,291.7248882
79,4,298.8346337
79,32,268.0947071
79,46,315.8411488
79,54,290.3609265
79,2,409.658201
79,26,409.8784803
79,47,254.6628147
79,50,298.2018752
79,73,264.7853934
79,28,265.9606429
1,51,194.6599788
1,67,199.1852478
1,57,83.50856734
1,7,86.69743361
1,24,65.01754167
1,77,183.7657647
1,42,54.4132173
1,20,60.38290694
1,38,58.89908082
1,33,195.6144577
1,5,57.60849969
1,52,181.0114361
1,59,172.2690416
1,78,84.50929183
1,23,80.87978772
1,48,84.15003874
1,34,38.00017113
1,55,87.65521995
1,40,
1,22,115.0713866
1,56,83.92569157
1,21,65.37296796
1,11,61.99798004
1,31,193.6999561
1,14,63.44573513
1,18,117.6487908
1,61,109.7777535
1,60,102.4771923
1,53,115.8595198
1,68,118.8547919
1,58,98.68159102
1,8,169.8146463
1,9,140.3401691
1,41,87.18123818
1,76,187.0937297
1,74,84.28114172
1,45,49.25247119
1,19,204.350631
1,27,108.5371424
1,65,207.1036003
1,69,207.8706164
1,72,207.2182217
1,63,189.5782055
1,64,201.0824383
1,79,213.1920703
1,1,0
1,37,4.651942455
1,70,199.351971
1,36,211.2813368
1,15,65.3960847
1,25,61.82838097
1,43,61.84946118
1,62,78.89279055
1,35,169.2195858
1,30,135.4047688
1,66,134.5989719
1,13,149.6242214
1,29,132.3060156
1,39,55.2950248
1,71,156.8990448
1,44,171.0650499
1,75,165.4866332
1,3,182.817887
1,16,161.4153329
1,17,191.0303873
1,6,175.454013
1,49,175.4563919
1,12,182.817887
1,10,173.6079719
1,4,179.5717315
1,32,160.1141613
1,46,177.2098427
1,54,124.4242786
1,2,221.9495857
1,26,219.9043786
1,47,157.5237609
1,50,200.3919899
1,73,147.3248908
1,28,170.3099697
37,51,199.31141
37,67,203.8232559
37,57,87.72811746
37,7,90.68145452
37,24,69.66643866
37,77,188.3760853
37,42,58.97332526
37,20,64.98382935
37,38,63.50299972
37,33,200.2171244
37,5,62.23823735
37,52,185.6039047
37,59,176.6381805
37,78,88.62267673
37,23,84.89379288
37,48,88.29976536
37,34,39.88264093
37,55,91.55979759
37,40,
37,22,113.4556627
37,56,81.59361887
37,21,60.74455816
37,11,57.65507052
37,31,198.0479823
37,14,59.48146903
37,18,117.0579112
37,61,108.5371351
37,60,100.2616407
37,53,115.0075884
37,68,116.1689256
37,58,97.60304073
37,8,166.4963671
37,9,137.4403592
37,41,85.68442754
37,76,183.650936
37,74,88.13714171
37,45,51.03669766
37,19,208.9996658
37,27,112.9497001
37,65,211.7514648
37,69,212.4378012
37,72,211.8247032
37,63,194.2258186
37,64,205.6923697
37,79,217.773045
37,1,4.651942455
37,37,0
37,70,203.956448
37,36,215.8320293
37,15,66.95099409
37,25,65.44911512
37,43,58.13178615
37,62,77.48723707
37,35,168.8496103
37,30,135.0766519
37,66,133.6798339
37,13,149.5011984
37,29,131.7316461
37,39,52.47889042
37,71,156.0567847
37,44,170.7278129
37,75,164.6909486
37,3,181.8379319
37,16,160.5644283
37,17,190.0252316
37,6,174.3060814
37,49,174.7986098
37,12,181.8379319
37,10,172.2652655
37,4,178.1233708
37,32,159.308836
37,46,175.090606
37,54,121.7297598
37,2,217.9042928
37,26,215.7913267
37,47,157.1454978
37,50,199.4485101
37,73,146.3624979
37,28,169.7903404
70,51,31.76081061
70,67,13.21202571
70,57,138.0688257
70,7,144.3536379
70,24,134.8868368
70,77,55.67658578
70,42,145.0856698
70,20,142.7469276
70,38,143.995079
70,33,57.58369069
70,5,141.8184075
70,52,60.86874917
70,59,95.56297559
70,78,141.1498773
70,23,146.2501813
70,48,140.1141696
70,34,194.7518686
70,55,146.5141561
70,40,
70,22,275.1618546
70,56,261.1216589
70,21,263.2910887
70,11,260.3263563
70,31,99.74081867
70,14,259.2222596
70,18,258.9761475
70,61,265.0273016
70,60,274.4611248
70,53,262.5690031
70,68,295.0697298
70,58,254.6737973
70,8,351.5556787
70,9,317.4154877
70,41,252.8492601
70,76,370.0717574
70,74,149.4618998
70,45,195.3326014
70,19,22.52432949
70,27,114.0585987
70,65,22.17333289
70,69,13.06562135
70,72,7.892307717
70,63,37.83622097
70,64,2.439676543
70,79,67.41219242
70,1,199.351971
70,37,203.956448
70,70,0
70,36,73.63294227
70,15,199.4755061
70,25,165.0265405
70,43,255.8713403
70,62,245.9369026
70,35,290.3096237
70,30,265.5327524
70,66,277.1053931
70,13,270.5494915
70,29,268.5550317
70,39,243.0005549
70,71,292.0549144
70,44,290.8667952
70,75,297.5419781
70,3,315.3982055
70,16,295.6786111
70,17,322.6184826
70,6,313.3791776
70,49,301.9521898
70,12,315.3982055
70,10,316.2370215
70,4,323.4805994
70,32,293.6696485
70,46,335.7571452
70,54,300.0515667
70,2,414.2643831
70,26,413.3499367
70,47,282.010745
70,50,328.72723
70,73,287.4086328
70,28,294.7339459
36,51,43.07927924
36,67,60.4272023
36,57,131.5090929
36,7,132.9611452
36,24,149.1265271
36,77,31.30087529
36,42,163.0732158
36,20,151.0379269
36,38,152.5387043
36,33,20.35017041
36,5,157.4716806
36,52,31.7608366
36,59,47.67884639
36,78,132.4216746
36,23,137.4099175
36,48,132.1009797
36,34,193.3491522
36,55,133.7689753
36,40,
36,22,256.4087523
36,56,251.8775909
36,21,276.3283207
36,11,265.7480059
36,31,36.17232143
36,14,261.5696801
36,18,235.1318157
36,61,245.6795755
36,60,261.059999
36,53,240.2159804
36,68,281.5282059
36,58,237.2383422
36,8,336.9757842
36,9,302.3969751
36,41,239.6705673
36,76,355.3022016
36,74,137.504985
36,45,189.6859438
36,19,51.67028784
36,27,104.2750938
36,65,53.07818167
36,69,84.28120813
36,72,73.54281403
36,63,39.92195459
36,64,71.95812262
36,79,7.568200364
36,1,211.2813368
36,37,215.8320293
36,70,73.63294227
36,36,0
36,15,187.6571858
36,25,159.4370256
36,43,256.9843951
36,62,234.4850765
36,35,254.674979
36,30,236.4802135
36,66,251.0309573
36,13,237.4326024
36,29,241.3131869
36,39,241.5344189
36,71,261.3179211
36,44,254.7135235
36,75,265.0283717
36,3,281.2435793
36,16,264.1919701
36,17,287.4332013
36,6,281.4200531
36,49,266.9349342
36,12,281.2435793
36,10,285.8174139
36,4,292.9038294
36,32,262.1491729
36,46,310.2643157
36,54,285.7390813
36,2,405.2848704
36,26,405.6110576
36,47,248.605819
36,50,291.8261249
36,73,259.0881597
36,28,259.7691674
15,51,184.6628645
15,67,195.0217159
15,57,61.4518212
15,7,56.32528064
15,24,78.96545743
15,77,166.5629893
15,42,80.78224639
15,20,66.38821936
15,38,65.93615621
15,33,176.9208899
15,5,77.81486004
15,52,162.2604173
15,59,141.7505821
15,78,58.671354
15,23,53.46786829
15,48,59.57445566
15,34,27.52688156
15,55,54.81579271
15,40,
15,22,76.33329575
15,56,64.27618882
15,21,109.15603
15,11,88.04841622
15,31,161.1244387
15,14,80.38134356
15,18,65.51577131
15,61,66.78834712
15,60,75.31942126
15,53,66.9737834
15,68,96.03495798
15,58,55.76722764
15,8,152.5257852
15,9,118.1306122
15,41,53.5938654
15,76,171.0669852
15,74,51.32145409
15,45,16.32626994
15,19,197.1357391
15,27,87.29472509
15,65,200.1762505
15,69,210.6875953
15,72,206.7306353
15,63,178.0097876
15,64,200.5591339
15,79,191.6924702
15,1,65.3960847
15,37,66.95099409
15,70,199.4755061
15,36,187.6571858
15,15,0
15,25,35.40098639
15,43,74.83295535
15,62,47.33523957
15,35,111.9525441
15,30,79.1606666
15,66,84.52987168
15,13,90.9795753
15,29,78.67718731
15,39,58.10199286
15,71,104.5265442
15,44,113.4759914
15,75,112.2406718
15,3,130.7466536
15,16,108.9094241
15,17,138.9349638
15,6,125.4468585
15,49,120.5160273
15,12,130.7466536
15,10,125.8800695
15,4,132.7934008
15,32,107.2058758
15,46,139.2936556
15,54,100.8344855
15,2,218.3221394
15,26,218.3225563
15,47,100.7121742
15,50,147.4063854
15,73,96.79313343
15,28,114.2918998
25,51,152.0064225
25,67,161.2273361
25,57,28.39693124
25,7,27.06208094
25,24,45.93878581
25,77,135.7165752
25,42,51.48509109
25,20,33.11299377
25,38,33.06138607
25,33,146.7157852
25,5,46.87517773
25,52,131.8683043
25,59,116.0464811
25,78,27.01680688
25,23,22.07454522
25,48,27.40174444
25,34,34.05677041
25,55,27.13430851
25,40,
25,22,111.6937794
25,56,96.36640017
25,21,121.4284825
25,11,106.9961613
25,31,136.8088312
25,14,102.2068758
25,18,99.9845332
25,61,102.1878052
25,60,109.4791443
25,53,101.9851612
25,68,130.0525384
25,58,91.14183347
25,8,186.5292786
25,9,152.4464193
25,41,87.95206351
25,76,205.0456635
25,74,23.43760649
25,45,30.95333958
25,19,163.9652955
25,27,55.72606942
25,65,166.9709038
25,69,175.9599261
25,72,172.4155831
25,63,145.6720803
25,64,166.2093867
25,79,162.6817247
25,1,61.82838097
25,37,65.44911512
25,70,165.0265405
25,36,159.4370256
25,15,35.40098639
25,25,0
25,43,97.55206925
25,62,80.91451997
25,35,143.1501413
25,30,111.8289266
25,66,119.004192
25,13,121.921646
25,29,112.3635788
25,39,82.20512516
25,71,138.0079115
25,44,144.4466308
25,75,145.278611
25,3,163.8850266
25,16,142.2644413
25,17,171.950189
25,6,159.2735321
25,49,152.7136301
25,12,163.8850266
25,10,160.2283078
25,4,167.2542393
25,32,140.4591182
25,46,174.6434868
25,54,135.0688359
25,2,250.3761455
25,26,249.9156581
25,47,132.4474595
25,50,179.985631
25,73,130.9330342
25,28,146.1075055
43,51,247.1350131
43,67,254.1402903
43,57,125.6026994
43,7,124.2801369
43,24,121.491523
43,77,232.6184151
43,42,113.7835755
43,20,113.1535326
43,38,111.8856111
43,33,243.8712908
43,5,115.4431814
43,52,229.008129
43,59,213.1303268
43,78,124.5637917
43,23,119.6055294
43,48,124.8928607
43,34,63.70249028
43,55,123.8030094
43,40,
43,22,71.5718683
43,56,36.12820694
43,21,44.8741877
43,11,16.61230305
43,31,233.4501759
43,14,5.903117583
43,18,86.8729486
43,61,71.66476668
43,60,53.07811643
43,53,81.93242002
43,68,63.11506552
43,58,64.52665921
43,8,108.9813833
43,9,82.20020659
43,41,50.00451839
43,76,125.774321
43,74,120.0202991
43,45,67.9490313
43,19,258.1524536
43,27,152.9902418
43,65,261.0592628
43,69,265.372843
43,72,263.61977
43,63,241.2678957
43,64,257.3990132
43,79,260.1418313
43,1,61.84946118
43,37,58.13178615
43,70,255.8713403
43,36,256.9843951
43,15,74.83295535
43,25,97.55206925
43,43,0
43,62,45.51049543
43,35,136.8685665
43,30,106.0479388
43,66,97.81970113
43,13,121.6868831
43,29,100.0879062
43,39,16.76933211
43,71,119.4616469
43,44,139.0202995
43,75,128.1302401
43,3,142.5074833
43,16,123.6148861
43,17,150.1322522
43,6,133.509039
43,49,139.261403
43,12,142.5074833
43,10,129.5425654
43,4,134.1335784
43,32,122.9361377
43,46,125.0084742
43,54,68.38539711
43,2,160.6241856
43,26,158.9040637
43,47,125.77391
43,50,159.8893901
43,73,109.0388671
43,28,136.0515269
62,51,231.9124441
62,67,241.9238423
62,57,108.3442092
62,7,103.6417095
62,24,119.1061774
62,77,213.8781114
62,42,116.6933803
62,20,107.6500524
62,38,106.8178443
62,33,224.1671928
62,5,115.7067186
62,52,209.5410772
62,59,188.0410884
62,78,105.8095758
62,23,100.5831007
62,48,106.639839
62,34,55.39441134
62,55,102.1500651
62,40,
62,22,36.36466684
62,56,18.10113774
62,21,89.79966069
62,11,62.09510575
62,31,206.7592858
62,14,51.20038097
62,18,42.77530906
62,61,31.16430173
62,60,28.65695621
62,53,39.03482518
62,68,49.13945108
62,58,20.95674671
62,8,105.6227638
62,9,71.58886747
62,41,8.41867608
62,76,124.1472007
62,74,98.65240957
62,45,51.32642782
62,19,244.2766786
62,27,134.5790575
62,65,247.3085589
62,69,256.8501555
62,72,253.3072387
62,63,225.3012036
62,64,247.1065452
62,79,238.7063068
62,1,78.89279055
62,37,77.48723707
62,70,245.9369026
62,36,234.4850765
62,15,47.33523957
62,25,80.91451997
62,43,45.51049543
62,62,0
62,35,94.53043633
62,30,62.00247523
62,66,57.04533783
62,13,77.52636616
62,29,56.95861779
62,39,32.90530058
62,71,79.51158274
62,44,96.58411966
62,75,88.25781454
62,3,104.767733
62,16,83.95682491
62,17,112.8820966
62,6,96.94191665
62,49,98.85656999
62,12,104.767733
62,10,94.77817568
62,4,100.6816737
62,32,82.87853053
62,46,99.89153928
62,54,54.20299965
62,2,171.0525049
62,26,171.1730993
62,47,83.00360202
62,50,122.4246461
62,73,69.47539705
62,28,94.58089592
35,51,267.7357819
35,67,282.5315703
35,57,160.7568226
35,7,151.8224772
35,24,189.0295734
35,77,244.4992326
35,42,192.4823035
35,20,176.1980225
35,38,176.0336229
35,33,251.6393749
35,5,189.0254185
35,52,239.1439445
35,59,207.9040495
35,78,156.52136
35,23,152.4727609
35,48,157.9314131
35,34,136.1057431
35,55,149.0271253
35,40,
35,22,66.73192482
35,56,100.8789817
35,21,181.6312823
35,11,153.050545
35,31,219.981826
35,14,141.7949449
35,18,52.12374966
35,61,65.21304399
35,60,86.68009902
35,53,55.56055212
35,68,90.68628896
35,58,73.63294417
35,8,117.9309689
35,9,94.53043634
35,41,87.85905403
35,76,131.2776666
35,74,147.2232349
35,45,126.5159919
35,19,281.5974911
35,27,178.4412904
35,65,284.617685
35,69,302.8776146
35,72,296.4631959
35,63,260.3067411
35,64,290.76107
35,79,260.9046923
35,1,169.2195858
35,37,168.8496103
35,70,290.3096237
35,36,254.674979
35,15,111.9525441
35,25,143.1501413
35,43,136.8685665
35,62,94.53043633
35,35,0
35,30,33.82539039
35,66,39.24472595
35,13,21.22925968
35,29,37.60351814
35,39,127.0873906
35,71,20.8578016
35,44,2.214973377
35,75,15.90603765
35,3,26.79707191
35,16,18.99179454
35,17,32.80140586
35,6,29.72648151
35,49,12.32231882
35,12,26.79707191
35,10,36.5885887
35,4,42.26504569
35,32,18.08918838
35,46,67.81795202
35,54,89.40711176
35,2,187.6205907
35,26,191.1855978
35,47,11.70478109
35,50,38.44698842
35,73,30.05913072
35,28,5.572629353
30,51,245.0671508
30,67,258.6993699
30,57,131.8144818
30,7,123.4913771
30,24,157.3542661
30,77,222.9930618
30,42,159.9380599
30,20,144.5706167
30,38,144.2954462
30,33,231.1731902
30,5,156.8106026
30,52,217.8468217
30,59,188.9091621
30,78,127.8063055
30,23,123.3728467
30,48,129.1385903
30,34,102.5074119
30,55,120.8771377
30,40,
30,22,40.97871947
30,56,70.90865978
30,21,150.9033444
30,11,122.5468724
30,31,203.3687374
30,14,111.3185761
30,18,19.26657632
30,61,35.57213513
30,60,59.96604046
30,53,24.3647083
30,68,70.12421782
30,58,41.59765935
30,8,111.7158812
30,9,81.40296402
30,41,56.13409395
30,76,128.0597426
30,74,118.6316288
30,45,93.17748549
30,19,258.6708467
30,27,151.9680563
30,65,261.7278141
30,69,277.7726697
30,72,272.073789
